"ID","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
94262,58,1,2,"M",33,193,313,170,120,40,13,85,7,20,20,17.0000000000001,"A4F"
94263,39,NA,NA,"F",43,209,1953,355,120,43,12,127,14,12,7.5,18,"S4E"
94268,50,1,6,"F",30,188,573,360,140,17,12,20,3,11,4,16.0000000000001,"N3E"
94269,51,1,6,"M",45,226,1714,637,140,58,12,115,9,15,15,16.0000000000001,"A1F"
94270,74,1,4,"F",53,131,976,273,120,66,16,79,11,10,10,16.0000000000001,"A4E"
94271,50,1,7,"F",46,179,2731,917,160,25,10,40,3,15,15,17.0000000000001,"A1F"
94273,73,1,2,"M",42,175,234,156,116,26,12,33,5,10,10,17.0000000000001,"A4E"
94278,65,1,2,"F",34,160,1096,259,120,21,9,25,2,15,15,24,"A1F"
94279,68,1,7,"F",42,176,966,422,139,37,13,141,6,26,25,22.0000000000001,"A1G"
94281,37,1,4,"F",44,207,1844,535,144,69,13,242,28,15,10,15,"S4E"
94284,55,1,6,"M",49,162,1028,457,150,72,32,126,6,25,0,7.00000000000011,"A1F"
94285,26,1,6,"F",42,152,1324,313,124,16,11,25,1,25,25,20.0000000000001,"F1G"
94289,50,0,1,"F",37,178,628,236,120,22,12,16,4,10,3,16.0000000000001,"A3E"
94292,53,1,4,"M",46,175,434,282,120,24,3,97,17,8,7,17.0000000000001,"A3D"
94293,40,NA,NA,"F",34,168,1129,302,129,39,17,130,4,50,10,4.00000000000011,"A1G"
94294,73,0,1,"F",34,264,632,390,125,61,15,104,13,21,20,16.0000000000001,"S4F"
94297,52,1,7,"F",36,243,2312,529,137,49,13,93,8,15,15,18,"S2F"
94300,88,1,1,"F",35,244,272,184,120,49,13,80,13,10,10,17.0000000000001,"A3E"
94301,44,0,2,"F",51,198,686,208,115,32,10,35,3,15,15,17.0000000000001,"A1F"
94304,82,1,2,"M",43,168,330,183,120,68,11,127,23,10,10,18,"A1E"
94305,60,1,7,"U",42,192,1978,483,140,51,12,81,9,15,15,22.0000000000001,"A2F"
94308,72,1,5,"F",41,214,640,382,120,66,12,252,9,50,50,26.0000000000001,"A1G"
94316,69,1,2,"F",43,171,605,331,134,69,12,139,17,15,10,18,"A1E"
94327,50,0,1,"F",39,117,594,117,120,14,12,20,1,20,20,16.0000000000001,"F1F"
94329,54,1,2,"F",43,184,831,294,120,64,13,88,15,10,10,15,"A2E"
94331,80,1,5,"F",46,180,483,216,120,58,15,74,10,10,9,15,"A2E"
94332,65,1,5,"F",43,230,468,231,120,22,11,40,3,20,20,15,"N3F"
94339,74,1,2,"F",35,247,789,454,120,77,10,163,45,6,5,20.0000000000001,"S4D"
94343,48,0,6,"M",45,181,870,403,129,24,13,50,2,25,25,18,"A1G"
94348,82,NA,NA,NA,31,384,1542,234,89,98,15,394,19,50,20,18,"A1F"
94353,71,1,4,"F",37,173,2807,478,140,81,30,754,15,100,50,18,"A1G"
94354,39,0,1,"F",38,148,625,247,136,14,8,15,1,15,15,21,"F1F"
94358,52,1,5,"F",43,197,1269,504,140,60,14,81,7,20,20,16.0000000000001,"A2F"
94359,46,1,5,"F",47,162,1181,322,131,50,13,140,16,11,10,15,"S3E"
94360,40,1,7,"M",35,259,1863,571,130,37,11,59,10,8,6,18,"S4D"
94361,77,NA,NA,"M",56,168,2793,763,157,38,14,90,4,25,20,15,"A2G"
94369,80,1,3,"M",38,250,402,217,120,21,10,25,4,10,5,18,"A3E"
94375,39,NA,NA,"F",48,168,666,275,140,70,13,292,16,25,25,19.0000000000001,"A1G"
94376,71,NA,NA,"M",68,137,600,272,128,70,15,175,9,50,50,18,"A1G"
94378,86,1,6,"M",67,147,2294,738,146,62,10,177,10,26,15,24,"A1F"
94380,82,1,2,"F",43,168,837,347,120,19,10,20,1,20,20,23.0000000000001,"N1F"
94381,49,1,4,"M",43,167,663,299,120,24,12,50,3,20,20,18,"A2F"
94387,32,1,5,"F",38,224,1292,319,120,33,13,60,7,12,12,17.0000000000001,"A4E"
94394,46,1,5,"F",40,209,1071,610,160,38,13,63,8,11,11,17.0000000000001,"S3E"
94395,73,1,5,"F",41,246,1233,602,128,84,13,262,52,7,7,18,"S4D"
94397,35,1,5,"M",39,228,1099,330,128,26,13,36,3,16,10,19.0000000000001,"A2F"
94401,85,NA,NA,"M",35,187,1693,423,140,50,14,106,6,25,25,5.00000000000006,"A1G"
94404,58,1,6,"M",41,193,358,153,120,14,11,50,1,50,50,17.0000000000001,"F1G"
94407,74,0,2,"F",33,146,630,203,120,21,9,20,2,15,15,24,"A1F"
94409,58,1,3,"M",34,241,1133,352,140,61,15,150,13,20,20,18,"A3F"
94412,59,NA,NA,NA,31,194,1205,484,147,84,14,85,28,5,5,17.0000000000001,"S3D"
94414,68,0,2,"F",40,192,877,419,120,33,11,41,4,16,16,15,"A1F"
94423,71,1,5,"M",41,195,818,427,140,78,13,137,30,5,5,18,"S4D"
94426,61,0,2,"U",44,165,843,319,134,69,13,130,22,8,5,15,"S4D"
94431,73,1,4,"F",44,180,926,455,140,24,13,40,2,25,25,19.0000000000001,"A1G"
94432,31,0,4,"F",46,182,3238,485,122,55,12,86,8,20,20,15,"A1F"
94435,82,1,2,"F",40,144,569,230,120,22,12,23,3,10,10,19.0000000000001,"N3E"
94437,81,1,1,"M",64,133,884,168,120,67,13,110,17,10,10,18,"A3E"
94447,80,1,3,"F",38,129,169,141,120,54,11,71,13,7,7,15,"A3D"
94448,78,1,7,"M",50,148,490,188,120,55,12,82,7,16,16,16.0000000000001,"S2F"
94451,54,0,4,"F",44,196,438,303,120,77,12,98,33,6,3,19.0000000000001,"S4D"
94453,54,1,3,"F",45,137,626,312,122,14,12,20,1,20,20,16.0000000000001,"F1F"
94455,64,1,6,"M",43,185,2875,680,143,42,14,74,6,16,16,21,"A2F"
94457,80,1,4,"F",33,182,2465,546,159,72,14,93.22,23,7,6,18,"S4D"
94458,52,1,7,"F",44,182,734,225,120,35,10,27,3,15,15,21,"A1F"
94460,86,NA,NA,"F",39,187,876,315,136,52,14,72,9,10,10,16.0000000000001,"A3E"
94468,52,1,6,"M",38,197,2581,493,137,34,9,30,3,15,15,25.0000000000001,"A1F"
94470,67,1,2,"F",37,195,576,434,139,35,12,35,3,15,15,21,"A2F"
94471,78,1,4,"M",55,124,1333,263,131,73,15,119,11,15,15,17.0000000000001,"A1F"
94473,57,NA,NA,"F",40,285,1563,672,140,64,12,94,9,17,17,19.0000000000001,"A1F"
94474,81,0,1,"F",47,197,900,483,140,101,25,155.9,23,9.9,9,18,"A3D"
94481,54,1,1,"F",45,154,849,253,120,63,15,283,24,15,10,22.0000000000001,"S2E"
94484,57,1,6,"F",40,223,829,426,127,57,13,78,15,7,3,17.0000000000001,"S4D"
94485,53,1,5,"F",46,227,803,431,140,36,13,101,7,20,20,20.0000000000001,"A1F"
94486,40,1,3,"F",41,233,924,500,147,63,14,126,18,10,10,18,"S2E"
94491,72,1,2,"F",38,264,308,214,120,15,10,25,1,25,25,23.0000000000001,"N1G"
94493,80,1,3,"F",35,163,571,274,129,37,12,43,5,15,15,19.0000000000001,"A2F"
94495,34,1,4,"M",34,211,1440,402,133,60,12,184,9,40,33,26.0000000000001,"A1G"
94501,85,1,1,"F",40,224,1933,541,140,56,11,114,14,19,19,23.0000000000001,"A1F"
94502,35,1,2,"F",42,272,1416,674,140,13,8,15,1,15,15,21,"F1F"
94504,41,NA,NA,"F",41,263,1580,734,160,13,10,25,1,25,25,17.0000000000001,"F1G"
94506,67,0,4,"F",44,183,386,190,120,21,13,30,2,20,20,16.0000000000001,"N2F"
94510,60,1,5,"F",30,169,442,174,120,69,13,212,12,27,25,15,"A2G"
94512,60,1,5,"F",39,223,461,262,120,22,9,20,2,15,15,24,"A1F"
94514,79,NA,NA,"M",68,139,521,189,120,62,16,192,18,25,15,18,"A4G"
94518,36,1,5,"F",35,181,693,283,123,23,10,26,2,16,16,21,"A1F"
94520,76,1,4,"M",58,158,1032,331,120,61,11,128,11,16,16,24,"A2F"
94523,66,1,5,"M",38,209,2658,397,141,26,15,60,3,25,10,7.00000000000011,"A1G"
94526,48,1,5,"J",45,187,1097,435,120,74,10,218,12,30,20,26.0000000000001,"A1F"
94528,42,0,3,"F",40,126,1287,290,122,11,9,15,1,15,15,15,"F1F"
94530,62,0,7,"M",43,177,473,171,120,22,10,25,2,20,20,19.0000000000001,"A1F"
94532,32,1,3,"F",50,169,266,141,120,51,12,317,40,11,8,21,"S4E"
94537,42,1,2,"F",44,170,661,247,120,64,10,98,16,10,10,22.0000000000001,"A1E"
94541,72,1,2,"F",41,234,433,298,120,33,13,83,12,11,10,18,"A4E"
94547,94,0,1,"M",35,191,171,218,120,74,12,195,17,15,10,17.0000000000001,"A1E"
94554,93,0,4,"F",44,255,1388,629,145,62,9,82,8,15,15,24,"A1F"
94555,66,1,7,"M",51,150,740,316,133,48,14,49,6,15,15,20.0000000000001,"A1F"
94557,62,1,7,"M",41,196,508,237,120,17,9,25,1,25,25,24,"N1G"
94559,60,1,2,"M",56,155,1575,345,126,37,13,55,4,25,25,21,"A1G"
94563,58,1,4,"M",41,195,535,250,120,83,12,190,16,15,12,23.0000000000001,"A2E"
94568,50,0,2,"M",42,177,869,308,120,29,12,58,4,18,16,17.0000000000001,"A2F"
94573,84,NA,NA,"F",37,166,1267,328,140,80,15,435,19,50,20,18,"S3G"
94574,87,1,5,"M",52,79,713,106,120,63,11,223,10,37,37,26.0000000000001,"A1G"
94575,36,1,5,"F",36,196,605,321,120,32,12,48,4,20,20,15,"A1E"
94581,80,1,2,"M",38,246,565,321,120,16,10,20,1,20,20,20.0000000000001,"F1F"
94582,55,1,5,"M",42,166,270,281,120,34,12,34,7,6,5,17.0000000000001,"A4D"
94584,90,NA,NA,"F",33,268,936,561,140,75,31,98,10,25,15,20.0000000000001,"A1F"
94586,50,1,5,"F",43,172,1128,419,142,88,26,188,12,20,20,15,"A1F"
94588,61,1,2,"M",30,159,1090,308,135,65,12,173,12,21,21,17.0000000000001,"S2F"
94589,43,1,5,"F",40,217,641,306,120,61,12,122,30,10,5,22.0000000000001,"S4D"
94593,72,NA,NA,"J",49,165,1916,802,160,111,30,489,27,30,20,4.00000000000011,"S3G"
94595,64,1,7,"F",41,165,3303,501,140,13,11,35,1,35,35,18,"F1G"
94598,74,1,3,"F",39,174,593,292,120,58,12,160,20,30,30,19.0000000000001,"S4G"
94605,69,0,2,"M",33,186,1163,301,120,22,9,26,2,16,16,19.0000000000001,"A1F"
94608,35,0,2,"F",38,266,463,146,120,62,25,62,5,16,16,26.0000000000001,"A1F"
94610,40,1,5,"F",68,127,721,222,120,45,11,130,6,25,20,26.0000000000001,"A1F"
94613,68,1,3,"F",40,226,436,326,120,74,13,94,25,6,5,15,"S2D"
94616,56,1,5,"F",40,189,611,300,120,25,13,38,6,10,10,18,"A4E"
94623,36,0,2,"M",40,196,875,350,140,41,12,55,3,20,20,20.0000000000001,"A1F"
94626,50,1,4,"M",42,208,531,262,120,25,9,36,2,21,21,24,"A1F"
94628,64,0,1,"F",46,171,253,223,120,48,13,109,7,50,10,21,"A2G"
94630,32,0,3,"F",37,262,694,375,128,45,16,129,10,25,17,18,"A4G"
94637,55,0,5,"F",35,195,988,433,136,15,10,25,1,25,25,23.0000000000001,"N1G"
94639,72,1,3,"F",64,140,1028,351,135,29,8,43,6,10,10,16.0000000000001,"A3E"
94641,80,1,7,"F",45,209,1015,447,160,16,7,15,1,15,15,26.0000000000001,"N1F"
94644,81,1,1,"F",39,218,1335,471,160,47,14,64,8,12,12,18,"A3E"
94646,58,1,6,"M",41,169,751,226,124,34,11,32,4,15,15,17.0000000000001,"A1F"
94648,81,1,6,"F",48,185,874,481,156,35,13,80,5,25,25,19.0000000000001,"A2G"
94649,58,1,7,"F",41,297,4153,891,157,54,13,103,7,20,15,21,"A3F"
94650,42,1,6,"M",66,112,280,130,120,35,12,64,6,15,14,16.0000000000001,"A2F"
94651,52,1,2,"M",37,172,983,372,140,39,8,68,8,10,10,18,"A4E"
94660,84,1,1,"M",47,78,1442,426,160,36,13,118,8,20,20,15,"A4F"
94663,47,1,5,"F",36,298,890,487,140,64,13,163,21,11,11,19.0000000000001,"S4E"
94679,66,1,6,"M",43,259,1980,649,140,26,14,46,4,15,15,15,"A2F"
94685,88,1,2,"F",40,219,609,188,120,53,6,92,17,7,7,17.0000000000001,"S3D"
94689,76,1,2,"F",28,82,1375,284,140,68,12,265,10,50,50,26.0000000000001,"A1G"
94690,52,1,3,"M",29,274,1176,266,120,25,13,47,4,15,15,17.0000000000001,"A3F"
94692,65,0,6,"F",31,450,388,159,111,51,13,89,8,25,12,17.0000000000001,"A2E"
94704,50,1,7,"F",37,148,2027,353,135,25,12,75,3,30,20,26.0000000000001,"A2G"
94705,40,1,4,"F",45,235,1115,585,141,13,11,20,1,20,20,15,"F1F"
94707,60,1,2,"F",53,154,387,278,120,29,10,31,3,16,16,18,"A1F"
94708,47,0,4,"M",39,215,952,394,129,48,13,129,6,31,31,25.0000000000001,"A1G"
94712,50,1,4,"M",39,184,467,216,120,14,11,25,1,25,25,17.0000000000001,"F1G"
94714,75,1,6,"M",56,141,1902,467,145,62,28,84,7,15,15,6,"A1F"
94715,47,1,7,"F",38,300,1390,692,160,18,13,29,3,15,15,15,"N2E"
94717,78,1,5,"F",38,177,486,291,120,18,12,18,2,15,15,23.0000000000001,"N2F"
94719,80,1,2,"F",38,176,315,222,120,18,13,30,2,20,20,17.0000000000001,"N2F"
94720,57,1,7,"M",41,285,3127,1115,160,15,10,25,1,25,25,23.0000000000001,"N1G"
94724,54,1,4,"F",33,227,900,367,140,57,14,143,7,30,30,21,"A1G"
94725,71,NA,NA,"F",49,93,784,462,160,46,14,105,5,25,25,20.0000000000001,"A2G"
94726,63,1,5,"F",44,166,913,377,140,71,14,200,11,30,20,18,"A1F"
94734,92,0,1,"F",76,78,811,249,132,102,31,360,22,35,25,4.00000000000011,"S2F"
94735,79,0,5,"M",40,197,609,506,120,120,19,615,47,25,10,18,"S3F"
94736,70,0,6,"M",49,182,1946,786,160,21,10,50,1,50,50,26.0000000000001,"N1G"
94738,51,1,5,"F",42,118,837,311,145,29,12,39,6,9,8,17.0000000000001,"S4D"
94741,44,1,3,"M",38,199,653,271,120,15,7,20,1,20,20,24,"N1F"
94743,35,1,4,"F",40,253,414,222,120,26,7,39,4,15,15,21,"A1F"
94746,45,1,4,"M",38,258,1020,315,120,37,12,44,4,17,17,25.0000000000001,"A1F"
94750,77,NA,NA,NA,37,180,698,305,140,49,8,149,19,15,15,18,"S2F"
94751,67,NA,6,"F",49,167,2188,732,160,45,18,75,4,25,10,6,"A1G"
94752,77,0,4,"F",36,97,982,278,144,104,24,409,39,18,10,19.0000000000001,"S2E"
94753,88,1,1,"M",43,218,381,191,120,59,12,105,22,10,3,17.0000000000001,"S4D"
94758,78,1,5,"M",48,167,430,266,120,64,7,162,17,20,20,21,"A1F"
94764,82,NA,NA,NA,44,255,1388,629,145,31,5,49,11,5,3,15,"S3D"
94765,82,1,4,"F",39,141,2438,386,140,65,29,120,8,17,0,14.0000000000001,"A2F"
94772,44,1,5,"M",39,237,645,316,120,55,15,63,6,20,20,20.0000000000001,"A1F"
94777,52,1,1,"M",62,127,725,248,121,69,13,178,11,50,50,17.0000000000001,"A1G"
94778,49,1,4,"M",36,197,522,204,120,13,8,20,1,20,20,23.0000000000001,"N1F"
94781,70,1,3,"F",67,135,2598,470,146,58,13,123,14,14,13,17.0000000000001,"S2E"
94786,48,1,2,"F",39,224,859,410,126,68,14,85,21,7,5,17.0000000000001,"S4D"
94787,55,1,5,"F",43,188,495,327,120,72,13,140,16,13,10,20.0000000000001,"S3E"
94793,75,NA,NA,"F",31,187,643,314,120,48,7,84,10,15,15,26.0000000000001,"A1F"
94795,75,1,7,"M",42,163,4938,457,140,27,14,95,4,25,25,15,"A3G"
94796,52,1,3,"F",45,147,376,219,120,32,10,169,14,16,16,27,"A1F"
94797,48,1,4,"F",47,174,253,251,120,56,12,63,17,10,10,18,"A1E"
94798,36,1,4,"M",41,203,412,264,120,52,14,94,15,9,8,18,"S4D"
94800,36,1,2,"F",34,217,751,405,137,69,13,149,11,20,20,19.0000000000001,"A1F"
94803,49,1,7,"F",39,260,771,448,138,34,9,31,3,15,15,24,"A1F"
94805,43,NA,NA,NA,47,160,5546,881,160,28,10,25,2,15,15,21,"A1F"
94806,86,0,5,"F",55,129,449,181,120,90,16,154,14,15,12,15,"A3F"
94812,34,0,2,"M",32,203,1537,292,120,21,11,25,2,20,20,23.0000000000001,"A1F"
94820,45,1,5,"U",42,199,602,311,120,13,10,15,1,15,15,17.0000000000001,"F1F"
94821,69,NA,2,"M",50,150,421,251,120,56,13,100,10,15,15,18,"A2F"
94835,50,1,4,"F",47,166,1163,244,140,67,13,167,11,25,19,18,"A2F"
94838,74,1,6,"F",53,163,348,265,129,41,14,40,7,10,7,16.0000000000001,"A4E"
94839,57,NA,NA,"M",40,234,582,393,120,58,12,82,12,11,11,15,"A2E"
94844,63,1,7,"F",49,173,698,371,138,39,12,78,8,12,10,19.0000000000001,"A3E"
94845,88,1,2,"F",46,191,745,369,120,72,13,248,16,25,17,18,"A1F"
94846,33,1,5,"F",42,233,1221,436,120,71,7,108,21,7,5,17.0000000000001,"S3D"
94849,79,0,1,"F",72,104,444,164,120,24,13,44,5,20,20,17.0000000000001,"A2F"
94856,69,NA,NA,"F",40,147,333,191,120,83,13,180,38,11,5,15,"S4D"
94859,20,1,4,"F",41,200,475,286,120,14,12,15,1,15,15,16.0000000000001,"F1F"
94861,57,1,2,"F",40,218,457,204,120,16,7,15,1,15,15,25.0000000000001,"N1F"
94863,88,1,6,"M",58,142,1511,591,160,59,11,312,11,50,50,26.0000000000001,"A1G"
94864,36,1,2,"M",39,186,235,188,120,15,10,20,1,20,20,20.0000000000001,"F1F"
94866,69,0,5,"F",43,214,747,405,120,66,13,95,12,20,20,18,"A1F"
94867,54,0,6,"F",37,311,553,257,120,17,12,26,2,16,16,15,"F1E"
94870,52,1,5,"F",36,230,883,514,147,76,14,256,20,20,20,18,"S2F"
94872,90,1,7,"M",44,163,2750,485,140,96,22,148,16,18,18,21,"A1F"
94873,65,1,4,"M",50,173,840,484,140,24,11,35,3,15,10,18,"A2F"
94877,75,1,4,"F",57,153,449,178,120,69,11,140,14,12,12,18,"A1E"
94880,77,NA,NA,"M",44,179,441,233,120,50,10,232,26,15,15,17.0000000000001,"S3F"
94883,42,NA,NA,"F",49,161,675,266,120,48,12,97,7,20,20,23.0000000000001,"A1F"
94884,55,1,4,"F",39,203,707,297,120,82,12,350,43,15,11,21,"S4E"
94889,52,1,7,"F",39,191,488,277,120,71,13,158,14,30,30,18,"A1G"
94890,87,1,2,"U",66,142,698,226,120,64,14,190,18,25,10,15,"S4G"
94898,77,0,3,"F",49,157,276,98,120,60,12,72,10,15,15,21,"A1F"
94900,48,1,5,"M",34,172,2929,389,130,36,13,60,3,20,20,25.0000000000001,"A1F"
94901,41,0,2,"M",29,86,725,315,148,30,12,48,3,22,22,18,"A1F"
94903,66,1,5,"M",42,150,2091,363,148,91,26,133,13,20,0,4.00000000000011,"A1F"
94907,57,1,7,"M",44,240,1023,533,143,13,10,20,1,20,20,17.0000000000001,"F1F"
94911,43,1,4,"U",36,205,568,268,120,23,12,35,3,20,20,17.0000000000001,"A2F"
94913,45,0,1,"F",38,155,405,198,120,15,10,15,1,15,15,20.0000000000001,"F1F"
94914,48,NA,NA,NA,40,177,1358,656,160,28,9,105,5,35,25,18,"S3G"
94916,44,0,5,"F",41,189,581,257,120,34,12,45,5,10,10,16.0000000000001,"A3E"
94917,78,1,5,"F",42,216,946,477,130,58,13,106,9,17,17,18,"A1F"
94918,71,1,4,"M",44,184,997,385,120,26,13,29,6,7,7,17.0000000000001,"S4D"
94922,51,0,6,"U",45,178,795,278,123,62,13,225,21,15,15,18,"A1F"
94923,63,NA,NA,"F",45,186,203,218,120,57,13,106,8,25,15,15,"A2G"
94924,72,1,1,"F",41,190,390,241,118,67,13,193,15,30,30,17.0000000000001,"A2G"
94934,53,0,2,"F",40,198,565,257,120,52,13,102,5,50,50,18,"A1G"
94936,47,0,7,"M",39,253,1209,477,132,83,13,490,25,30,10,19.0000000000001,"S2F"
94939,54,1,7,"F",37,161,687,242,120,28,12,50,3,20,15,19.0000000000001,"A2F"
94944,30,1,4,"M",40,257,690,331,120,25,14,46,2,36,36,19.0000000000001,"N2G"
94945,62,1,6,"F",40,177,3298,504,155,15,7,15,1,15,15,23.0000000000001,"N1F"
94951,91,0,1,"M",51,142,2369,324,120,12,9,20,1,20,20,17.0000000000001,"F1F"
94959,62,1,1,"M",46,161,677,276,121,50,14,77,7,15,15,16.0000000000001,"A1F"
94965,70,1,4,"M",40,257,1014,331,133,69,13,241,10,50,50,18,"A1G"
94966,84,NA,NA,"M",54,151,674,161,120,65,13,113,14,12,12,18,"S2E"
94973,54,0,1,"F",44,173,353,225,120,49,13,63,8,15,15,18,"A1F"
94979,38,1,5,"F",44,194,993,333,120,51,13,127,8,20,15,20.0000000000001,"A1F"
94980,48,NA,NA,"M",39,161,1651,456,140,23,12,75,2,50,50,15,"L1G"
94981,46,1,6,"M",41,244,629,339,123,53,13,90,7,20,20,18,"A1F"
94984,36,1,2,"F",38,206,522,171,117,43,13,70,5,20,20,18,"A1F"
94989,73,NA,2,"M",37,203,654,330,120,19,16,40,3,20,10,4.00000000000011,"F1F"
94990,58,0,2,"F",47,132,732,169,120,42,13,67,6,20,20,19.0000000000001,"A2F"
94991,72,1,1,"F",39,185,281,222,120,68,14,120,14,12,12,16.0000000000001,"S3E"
94992,66,0,5,"F",32,79,1645,300,160,58,13,115,6,25,25,18,"A1G"
94993,62,1,7,"F",55,157,2276,762,142,35,15,54,6,12,12,16.0000000000001,"A4E"
94994,66,1,4,"F",43,194,1115,302,138,12,10,20,1,20,20,15,"F1F"
95002,69,1,5,"F",38,316,1197,464,120,49,13,73,9,11,10,19.0000000000001,"A4E"
95005,78,1,3,"M",40,210,687,381,120,102,26,354,19,25,21,18,"A2G"
95012,71,1,1,"F",40,230,816,354,120,42,13,87,6,20,20,24,"A2F"
95020,81,1,7,"M",47,175,1958,789,160,65,15,98,12,15,5,17.0000000000001,"S3E"
95024,77,NA,6,"M",43,180,1865,477,160,57,13,94,7,20,20,18,"A2F"
95031,58,1,5,"U",42,238,1769,471,134,13,10,15,1,15,15,17.0000000000001,"F1F"
95040,53,NA,NA,"F",40,178,580,265,120,61,13,123,14,20,10,17.0000000000001,"S3E"
95043,73,1,3,"F",47,161,1043,337,125,81,9,239,28,12,10,15,"S4E"
95045,55,1,6,"F",44,179,492,259,120,49,10,56,5,15,15,23.0000000000001,"A1F"
95047,40,0,4,"M",42,252,1208,587,146,34,10,40,2,20,20,24,"A1F"
95048,38,0,3,"F",43,196,848,466,124,33,11,30,3,20,20,24,"A1F"
95051,64,1,2,"F",58,152,556,194,120,31,13,38,7,10,10,21,"S4E"
95054,48,1,7,"F",48,162,747,259,120,40,13,85,6,20,15,18,"A2F"
95057,57,NA,NA,"M",42,168,3193,749,160,56,11,76,11,11,10,15,"A1D"
95058,68,1,1,"M",41,181,813,284,120,55,13,81,9,15,11,20.0000000000001,"A2E"
95062,64,1,4,"M",37,233,528,306,120,45,9,307,12,38,37,21,"A3G"
95063,46,1,7,"F",40,224,1933,541,140,52,12,148,11,25,20,21,"A2F"
95065,78,1,5,"M",34,150,1206,387,140,15,13,100,1,100,100,17.0000000000001,"F1G"
95066,36,0,3,"F",46,182,518,260,120,24,12,30,2,20,20,22.0000000000001,"A1F"
95075,70,0,5,"F",43,247,1439,671,140,76,12,197,17,15,12,20.0000000000001,"A1E"
95086,55,1,5,"M",54,119,930,196,120,14,12,20,1,20,20,16.0000000000001,"F1F"
95092,88,NA,NA,"M",40,216,777,357,120,62,15,174,17,15,10,16.0000000000001,"S4E"
95095,52,0,4,"M",38,195,738,338,120,21,9,25,2,20,20,26.0000000000001,"A1F"
95099,46,1,6,"M",43,240,1031,503,120,89,36,119,19,15,15,11.0000000000001,"A4D"
95102,58,0,2,"F",36,83,900,280,160,51,12,163,21,10,10,23.0000000000001,"S2E"
95103,55,1,6,"F",34,181,596,194,120,58,14,156,19,11,10,17.0000000000001,"S2E"
95115,74,NA,NA,"F",44,188,798,369,139,52,11,52,7,15,15,17.0000000000001,"A1F"
95117,43,1,5,"F",34,274,316,196,120,41,11,70,3,25,25,24,"A1G"
95118,76,1,2,"M",37,222,458,198,120,41,10,51,5,15,15,18,"A1F"
95120,32,0,2,"F",36,188,891,411,124,63,11,147,18,12,12,17.0000000000001,"S2E"
95127,56,NA,NA,NA,42,306,3118,743,143,47,11,55,7,13,5,15,"A2E"
95128,84,1,5,"F",41,200,714,343,120,68,35,585,12,100,50,10.0000000000001,"A4G"
95130,42,1,6,"F",40,238,1448,726,150,14,11,25,1,25,25,17.0000000000001,"F1G"
95136,69,1,2,"F",34,126,275,136,120,46,11,76,7,25,25,15,"A1D"
95137,69,1,2,"J",35,284,809,283,120,69,11,91,11,15,15,15,"A1D"
95139,53,1,4,"F",37,335,1478,340,120,37,13,49,3,25,25,18,"A1G"
95143,44,1,6,"M",41,179,574,241,120,59,13,103,9,17,17,18,"A1F"
95146,40,NA,NA,"F",43,190,427,274,120,75,9,475,40,30,30,25.0000000000001,"A1G"
95147,61,0,3,"M",48,179,188,202,120,33,10,30,5,10,10,15,"A2D"
95148,74,1,5,"F",50,174,549,318,120,18,13,26,2,16,16,16.0000000000001,"N2F"
95149,55,1,3,"F",40,229,241,220,120,33,10,55,4,15,15,26.0000000000001,"A1F"
95162,57,NA,NA,"M",44,188,566,343,120,68,12,154,12,25,25,21,"A1G"
95163,82,0,2,"M",49,160,400,243,120,49,8,69,19,5,5,16.0000000000001,"S3D"
95174,50,1,5,"F",44,192,791,407,120,30,12,55,4,20,10,24,"A2F"
95177,64,1,5,"F",38,174,2167,350,137,49,12,69,7,20,20,15,"A1F"
95181,81,NA,5,"M",46,167,1126,410,152,26,17,51,3,25,25,4.00000000000011,"N2F"
95190,51,1,5,"M",39,193,2086,326,120,36,12,100,3,40,30,24,"A1G"
95193,74,0,1,"M",52,102,316,92,108,48,12,110,12,15,15,24,"S2F"
95194,50,1,7,"M",34,206,1156,546,153,73,13,165,13,20,20,19.0000000000001,"A2F"
95197,50,NA,NA,NA,41,205,1168,444,140,44,15,56,5,20,20,19.0000000000001,"A1F"
95205,64,0,1,"M",45,159,868,326,132,66,13,190,10,25,25,18,"A1G"
95206,77,0,4,"F",36,178,1238,287,140,27,14,57,4,22,15,12,"A2F"
95210,88,1,6,"F",41,183,5027,689,153,63,13,429,16,50,50,18,"A2G"
95213,77,1,5,"F",62,144,1696,406,139,66,9,166,9,30,25,17.0000000000001,"A1G"
95214,54,1,5,"M",42,198,627,400,120,47,12,62,5,20,20,22.0000000000001,"A1F"
95219,78,1,3,"M",43,184,609,406,126,14,8,15,1,15,15,20.0000000000001,"F1F"
95220,81,NA,7,"M",45,161,2547,605,160,71,13,492,11,76,55,15,"A3G"
95222,40,1,4,"F",39,249,882,147,120,52,14,128,16,15,15,18,"S3F"
95224,46,1,7,"M",41,275,2611,645,134,24,10,30,2,15,15,20.0000000000001,"A1F"
95228,40,1,4,"M",34,292,2017,353,120,35,23,40,5,10,10,13.0000000000001,"A3E"
95229,45,1,4,"M",43,165,312,215,120,77,12,165,21,12,12,18,"A1E"
95230,70,1,5,"F",36,184,658,322,135,59,11,117,16,11,11,18,"A1E"
