"ID","DONR","DAMT","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
100832,0,0,86,1,5,"F",42,210,631,361,120,59,13,66,14,10,10,18,"S2E"
100838,0,0,36,0,3,"M",34,86,786,196,136,14,12,20,1,20,20,16.0000000000001,"F1F"
100839,0,0,80,1,1,"F",39,177,586,187,120,57,10,60,6,20,15,26.0000000000001,"A1F"
100840,0,0,69,1,7,"F",33,121,917,371,142,79,13,197,22,15,15,20.0000000000001,"A1F"
100843,0,0,79,0,2,"F",45,134,620,234,140,71,14,114,13,15,15,24,"A1F"
100862,0,0,46,NA,NA,"F",0,0,0,0,0,46,15,80,9,12,8,16.0000000000001,"A3E"
100892,0,0,70,1,2,"M",43,180,262,193,120,33,12,40,3,20,20,21,"A1F"
100904,0,0,63,1,5,"M",40,199,1202,321,120,41,16,80,7,16,16,16.0000000000001,"A4F"
100910,0,0,61,0,5,"F",40,196,1212,531,145,16,10,25,1,25,25,23.0000000000001,"N1G"
100945,0,0,74,1,5,"F",48,172,1885,544,154,50,13,49,4,21,21,22.0000000000001,"A2F"
100949,0,0,45,1,5,"M",42,173,301,233,120,51,13,82,6,30,15,18,"A1F"
100966,0,0,39,NA,NA,"M",36,245,679,409,140,48,14,228,13,21,20,18,"A4F"
100980,0,0,69,1,2,"M",46,198,839,355,138,64,13,104,10,17,17,16.0000000000001,"S2F"
100986,0,0,37,1,4,"M",44,191,608,298,120,16,11,18,3,10,10,15,"N2D"
100987,0,0,41,1,4,"M",43,162,4438,596,143,62,12,522,13,53,51,24,"A1G"
100993,0,0,69,0,7,"M",48,178,467,168,120,68,10,115,12,19,19,21,"A1F"
101000,0,0,55,1,5,"F",30,453,1183,281,89,33,12,69,9,10,10,18,"S4E"
101023,1,15,36,1,4,"F",41,231,676,449,122,68,11,165,15,20,20,25.0000000000001,"A1F"
101028,0,0,83,1,2,"F",44,161,432,275,120,96,19,283,30,29,25,18,"S2G"
101049,0,0,73,1,5,"J",43,184,807,329,120,102,33,144,23,12,7,5.00000000000006,"A2E"
101093,0,0,46,0,4,"F",40,204,401,200,120,49,13,69,10,20,20,17.0000000000001,"S2F"
101110,0,0,79,1,4,"F",37,170,755,280,120,52,13,76,7,16,16,19.0000000000001,"A1F"
101111,1,10,52,1,2,"M",45,160,431,289,120,85,29,238,18,20,10,4.00000000000011,"S2F"
101116,0,0,80,0,1,"F",41,112,799,234,140,80,13,175.5,33,10,7,18,"S4D"
101117,0,0,54,NA,NA,"F",32,218,508,268,120,59,13,186,11,20,20,21,"S2F"
101125,1,10,66,1,5,"F",38,155,426,256,120,24,12,30,4,10,10,21,"A3E"
101129,0,0,78,1,3,"F",30,148,445,313,126,70,10,106,22,8,5,17.0000000000001,"S3D"
101136,0,0,40,0,6,"M",61,130,3500,449,140,56,13,341,8,54,54,17.0000000000001,"A3G"
101139,0,0,44,1,5,"M",45,161,1354,409,127,40,12,36,3,20,20,20.0000000000001,"A1F"
101161,0,0,75,NA,NA,"F",45,163,1750,313,118,53,13,97,7,20,20,15,"A3F"
101184,0,0,41,1,7,"F",36,283,697,354,120,45,13,94,9,15,15,18,"A2F"
101204,0,0,95,1,2,"M",43,174,423,317,120,56,14,57,12,7,5,16.0000000000001,"S4D"
101219,0,0,23,1,3,"M",39,145,338,154,120,36,13,46,5,25,25,18,"A2G"
101241,0,0,56,1,6,"F",42,220,985,466,122,35,7,59,8,11,10,21,"A3E"
101242,0,0,27,1,5,"F",34,175,1381,344,127,16,11,25,1,25,25,20.0000000000001,"F1G"
101245,0,0,76,1,2,"M",43,141,1145,320,142,31,13,38,5,10,10,15,"A3E"
101249,0,0,76,1,4,"M",49,181,990,431,140,20,14,50,2,25,25,16.0000000000001,"N2G"
101251,0,0,51,1,2,"F",42,170,467,240,120,13,11,23,1,23,23,16.0000000000001,"F1F"
101258,0,0,53,NA,NA,"M",37,307,1565,613,140,40,13,254,11,50,50,15,"S3G"
101282,0,0,44,0,1,"F",36,191,606,307,120,32,13,32,8,5,5,15,"A4D"
101283,0,0,37,NA,NA,NA,39,213,420,77,117,27,13,51,7,10,8,17.0000000000001,"A4E"
101304,0,0,68,0,6,"F",41,214,906,449,124,13,10,20,1,20,20,17.0000000000001,"F1F"
101318,0,0,48,0,3,"M",42,140,652,301,120,75,14,427,22,40,15,18,"A3G"
101326,0,0,56,1,5,"M",47,164,589,241,120,23,13,25,3,17,17,17.0000000000001,"A2F"
101333,0,0,54,1,6,"M",43,157,793,249,120,19,14,30,2,20,20,16.0000000000001,"N2F"
101386,0,0,74,1,1,"M",37,315,1579,510,132,77,13,310,21,25,25,20.0000000000001,"A1G"
101400,0,0,58,0,4,"M",44,166,1513,521,160,87,20,250,32,11,10,17.0000000000001,"S4E"
101409,0,0,68,1,1,"M",39,190,830,288,132,27,12,50,3,20,20,19.0000000000001,"A2F"
101415,0,0,88,0,1,"F",40,221,555,308,120,75,12,156,16,13,10,16.0000000000001,"A1E"
101424,0,0,38,NA,NA,"F",35,292,565,467,145,43,11,60,3,25,25,25.0000000000001,"A1G"
101429,0,0,73,1,5,"F",44,196,424,215,120,95,25,241,26,18,6,5.00000000000006,"S3F"
101433,0,0,76,1,4,"M",44,201,1091,257,122,36,14,83,6,20,16,19.0000000000001,"A2F"
101450,0,0,71,1,4,"F",40,187,2751,516,137,82,31,160,11,20,15,7.00000000000011,"A1F"
101486,0,0,68,0,3,"F",42,124,566,186,138,11,9,15,1,15,15,15,"F1F"
101494,0,0,73,0,1,"F",37,103,576,235,123,61,11,164,16,20,12,24,"A1E"
101496,0,0,85,1,5,"M",35,230,557,370,132,64,13,169,15,15,15,18,"A1F"
101504,0,0,80,NA,NA,"M",46,184,2784,642,160,77,13,273,18,25,25,18,"A1G"
101510,0,0,44,1,5,"F",40,210,379,207,120,87,12,466,47,40,25,19.0000000000001,"S2G"
101513,0,0,83,1,5,"F",51,123,2332,429,140,41,13,71,9,16,15,19.0000000000001,"A2F"
101534,0,0,69,1,2,"M",35,204,1258,205,120,50,13,83,13,8,8,15,"A3D"
101537,0,0,86,0,1,"F",43,195,364,207,120,52,9,172,17,20,20,20.0000000000001,"A1F"
101552,0,0,54,1,5,"M",35,329,922,521,154,60,13,105,8,21,15,18,"A2F"
101561,0,0,85,1,5,"F",34,249,662,299,120,35,13,45,4,15,15,17.0000000000001,"A1F"
101564,0,0,65,1,1,"M",47,147,545,267,120,13,8,15,1,15,15,22.0000000000001,"N1F"
101577,0,0,91,1,2,"F",53,156,705,361,136,114,33,225.9,33,11,5,13.0000000000001,"S3E"
101617,0,0,45,1,7,"F",39,176,2941,654,160,47,13,142,5,50,50,15,"L2G"
101639,1,16,68,1,5,"M",59,141,1670,365,134,52,13,92,8,17,17,18,"A2F"
101645,0,0,30,1,3,"F",43,225,492,231,120,41,13,55,4,25,25,20.0000000000001,"A1G"
101655,0,0,60,0,3,"F",35,124,499,172,120,62,8,121,22,17,17,25.0000000000001,"A1F"
101656,0,0,68,1,6,"M",30,127,1337,310,140,51,13,95,5,25,25,15,"A2G"
101670,0,0,55,NA,NA,"F",34,278,729,415,120,64,8,155,18,12,10,16.0000000000001,"S2E"
101682,0,0,40,1,5,"F",32,254,813,465,140,29,15,44,5,12,12,16.0000000000001,"A4E"
101695,0,0,50,1,7,"M",38,295,2132,542,125,14,11,25,1,25,25,17.0000000000001,"F1G"
101712,0,0,76,NA,NA,"M",34,209,1689,379,122,81,13,272,16,28,25,24,"A1G"
101719,0,0,52,1,5,"F",33,175,684,176,120,36,13,87,5,30,30,18,"A1G"
101750,0,0,44,1,5,"M",40,189,775,316,129,28,10,35,2,20,20,18,"A1F"
101751,0,0,37,1,4,"F",27,185,647,243,134,72,13,195,18,15,15,18,"S2F"
101760,0,0,30,NA,NA,"M",40,193,419,220,120,36,13,75,4,30,30,23.0000000000001,"A2G"
101764,0,0,43,1,6,"F",39,225,943,475,141,58,14,167,5,52,52,18,"A1G"
101776,0,0,52,0,7,"M",44,195,606,319,120,50,13,95,5,25,10,19.0000000000001,"A2G"
101782,0,0,72,1,6,"M",37,221,2405,492,134,98,17,145,22,10,10,18,"S2E"
101787,0,0,53,1,7,"M",36,283,810,447,145,63,14,145,9,30,10,17.0000000000001,"A3G"
101792,0,0,75,0,2,"F",39,171,350,219,120,70,13,179,18,15,15,18,"A3F"
101819,0,0,77,1,2,"M",39,193,489,341,120,24,9,34,2,19,19,26.0000000000001,"A1F"
101851,0,0,62,0,4,"M",42,193,422,205,115,48,13,46,10,6,6,16.0000000000001,"A4D"
101854,0,0,54,1,2,"F",48,172,433,223,120,33,12,51,5,20,20,21,"A1F"
101858,0,0,37,1,5,"M",46,162,496,296,129,25,13,57,4,25,25,17.0000000000001,"A3G"
101882,0,0,44,1,4,"F",40,252,764,363,120,14,12,20,1,20,20,16.0000000000001,"F1F"
101884,0,0,23,1,4,"F",37,245,863,373,120,36,13,40,5,10,10,20.0000000000001,"A3E"
101885,0,0,58,1,5,"F",34,192,1252,373,140,33,13,80,3,50,50,19.0000000000001,"A1G"
101904,0,0,68,0,1,"M",42,180,296,170,120,44,9,69,4,19,18,26.0000000000001,"A1F"
101925,0,0,38,1,1,"M",44,181,2198,411,140,83,32,159,16,15,0,4.00000000000011,"A2F"
101930,0,0,77,0,5,"F",40,87,4500,368,146,58,13,158,8,50,50,18,"A1G"
101959,0,0,76,1,7,"F",46,180,1808,669,144,72,14,111,15,13,10,19.0000000000001,"S2E"
101975,0,0,52,0,5,"F",41,184,335,190,120,13,8,15,1,15,15,23.0000000000001,"N1F"
101989,0,0,82,0,1,"F",49,165,386,179,120,18,14,35,3,15,10,15,"N3F"
101995,0,0,86,1,5,"M",40,193,447,293,121,58,13,117,8,30,30,16.0000000000001,"A2G"
102051,0,0,51,1,6,"F",51,167,1184,335,132,41,10,57,3,25,25,26.0000000000001,"A1G"
102065,0,0,49,1,4,"M",42,190,584,384,120,26,12,37,6,11,11,22.0000000000001,"A3E"
102078,0,0,46,1,7,"F",44,167,939,439,140,71,12,180,10,30,30,15,"L2G"
102084,0,0,35,1,4,"M",39,267,1112,608,160,43,13,60,3,35,35,21,"A1G"
102089,0,0,38,1,5,"M",50,157,753,359,121,13,11,15,1,15,15,16.0000000000001,"F1F"
102129,0,0,58,1,5,"M",39,185,552,363,129,12,10,15,1,15,15,17.0000000000001,"F1F"
102149,0,0,52,0,4,"F",44,78,300,279,120,35,11,45,4,20,20,24,"A2F"
102187,0,0,36,1,4,"M",39,208,686,344,120,23,9,40,2,20,20,24,"A1F"
102192,0,0,62,1,6,"F",52,164,786,228,120,63,12,115,13,12,10,15,"S2E"
102197,0,0,57,NA,NA,NA,53,173,3216,607,160,52,13,115,4,35,35,18,"A1G"
102219,0,0,57,1,5,"M",50,103,467,130,120,52,10,51,5,17,17,20.0000000000001,"A1F"
102220,0,0,36,1,5,"F",34,203,843,424,140,64,13,232,16,50,50,19.0000000000001,"S2G"
102235,0,0,91,1,5,"F",47,167,672,366,126,69,6,121,21,7,6,22.0000000000001,"S3D"
102240,1,7.5,67,1,2,"F",58,155,613,286,120,23,11,33,3,15,15,18,"A1F"
102262,0,0,69,1,4,"U",40,185,650,324,121,26,10,30,2,20,20,18,"A1F"
102295,0,0,70,0,1,"F",32,193,1708,293,120,39,12,58,5,15,14,23.0000000000001,"A2F"
102308,0,0,54,NA,NA,"F",46,182,201,233,120,40,6,68,4,50,50,26.0000000000001,"A1G"
102320,0,0,92,1,2,"M",49,184,625,356,120,78,12,225,52,7,7,16.0000000000001,"S4D"
102332,0,0,39,1,3,"F",35,144,748,205,120,66,13,276,16,30,25,18,"A2G"
102335,0,0,66,NA,NA,"M",40,176,561,311,120,13,10,25,1,25,25,19.0000000000001,"F1G"
102344,0,0,60,NA,NA,"M",38,244,312,188,118,24,12,36,4,11,10,18,"A3E"
102347,0,0,78,1,5,"M",41,275,2611,645,134,38,15,62,4,22,10,16.0000000000001,"A2F"
102355,0,0,48,1,6,"M",39,220,884,443,136,24,12,31,4,11,8,18,"A3E"
102366,0,0,73,0,6,"F",41,196,417,264,120,56,14,187,13,25,18,15,"A4G"
102372,0,0,38,1,2,"M",39,198,505,234,120,44,15,71,8,13,10,18,"A3E"
102376,0,0,77,1,4,"F",40,198,628,359,120,49,9,263,15,25,24,18,"S3G"
102390,0,0,55,1,5,"M",60,141,722,270,120,29,14,45,2,25,25,18,"A1G"
102401,0,0,84,0,1,"F",53,94,1046,289,148,51,8,172,20,10,10,17.0000000000001,"S4E"
102417,0,0,22,1,7,"M",44,240,1155,684,160,32,12,27,5,15,15,18,"A1F"
102419,0,0,24,1,7,"M",40,230,2633,534,132,14,8,15,1,15,15,21,"N1F"
102427,0,0,61,0,5,"M",38,197,2581,493,137,13,8,20,1,20,20,21,"N1F"
102428,0,0,38,NA,NA,"F",46,158,490,285,120,49,10,104,12,16,16,26.0000000000001,"A1F"
102440,0,0,46,1,7,"M",32,189,1292,290,120,36,12,65,3,25,25,25.0000000000001,"A1G"
102459,0,0,71,1,5,"F",43,172,1204,477,160,41,12,51,5,15,15,20.0000000000001,"A1F"
102503,0,0,67,1,3,"F",42,192,1017,381,120,63,12,94.3,17,11.3,11,18,"S2E"
102507,0,0,50,0,3,"F",46,188,902,430,140,35,13,60,3,30,30,25.0000000000001,"A1G"
102532,0,0,66,1,4,"M",40,183,781,356,120,50,12,58,8,11,7,20.0000000000001,"A3E"
102538,1,10,47,0,5,"M",38,193,596,308,120,73,14,141,21,10,8,15,"S4E"
102546,0,0,50,1,4,"M",44,180,365,267,120,66,24,79,9,20,20,5.00000000000006,"A1F"
102562,0,0,43,1,3,"F",37,255,691,500,130,50,13,76,6,20,20,18,"A1F"
102564,0,0,79,NA,NA,"F",42,193,546,315,120,80,12,442,43,25,18,21,"S4F"
102565,0,0,42,1,6,"M",50,167,164,170,120,22,11,40,2,20,20,15,"A1F"
102577,0,0,30,0,5,"M",41,212,854,415,125,13,8,15,1,15,15,21,"F1F"
102583,0,0,33,1,6,"M",42,185,2321,473,140,89,21,345,27,16,15,18,"S3F"
102584,0,0,44,0,5,"F",40,185,2401,431,127,26,13,45,2,25,25,23.0000000000001,"A1G"
102591,0,0,81,NA,7,"F",52,154,3461,762,160,12,10,20,1,20,20,18,"F1F"
102603,0,0,68,1,5,"F",37,185,561,257,120,71,12,131,13,20,10,15,"S2E"
102648,0,0,89,1,4,"F",45,172,4019,531,156,46,14,57,7,15,5,19.0000000000001,"A2F"
102651,0,0,86,NA,NA,"F",41,182,1058,400,120,51,12,72,11,11,9,25.0000000000001,"S2E"
102652,0,0,63,1,5,"F",40,214,330,151,120,54,13,70.5,8,20,20,18,"A2F"
102666,1,14,88,0,4,"F",39,204,883,373,128,74,12,161,17,14,14,17.0000000000001,"A1E"
102697,0,0,50,1,6,"F",45,196,2042,525,149,46,10,46,4,15,15,23.0000000000001,"A1F"
102728,0,0,37,1,6,"F",51,169,1241,300,120,50,12,70,10,12,10,16.0000000000001,"A2E"
102733,0,0,40,1,4,"F",42,201,357,245,120,32,12,50,8,10,6,19.0000000000001,"A4E"
102736,0,0,90,0,2,"M",45,164,696,293,140,78,13,275,10,50,30,18,"A1G"
102742,0,0,31,NA,NA,"F",34,158,3662,571,141,59,13,83,7,17,17,21,"A1F"
102764,0,0,52,NA,NA,"F",38,189,382,202,120,57,13,78,8,15,15,17.0000000000001,"A1F"
102768,0,0,94,1,2,"M",38,245,555,260,120,78,23,147,12,25,25,16.0000000000001,"A3G"
102775,0,0,40,0,3,"M",40,191,606,174,120,25,10,45,3,20,15,27,"A1F"
102785,0,0,64,0,3,"M",28,119,1458,299,145,22,10,32,2,17,17,21,"A1F"
102791,0,0,74,NA,NA,NA,51,167,598,217,120,42,14,58,7,12,12,15,"A3E"
102806,0,0,50,1,4,"M",37,284,564,410,123,85,26,190,14,22,22,16.0000000000001,"A1F"
102820,0,0,71,1,5,"M",46,180,3359,619,160,30,11,42,4,24,24,16.0000000000001,"A1F"
102856,0,0,82,1,2,"M",55,140,626,232,120,44,7,120,13,15,10,16.0000000000001,"S2E"
102868,0,0,75,1,5,"M",56,157,579,306,120,39,24,69,4,27,27,17.0000000000001,"N2F"
102911,0,0,63,1,7,"M",43,227,867,407,122,78,18,230,11,25,25,5.00000000000006,"A1G"
102933,0,0,88,0,5,"F",40,210,1054,407,120,65,12,72,18,7,6,18,"S3D"
102941,0,0,65,1,5,"M",44,203,1578,649,157,66,13,135,15,14,14,16.0000000000001,"S2E"
102944,0,0,84,1,1,"F",45,141,726,258,120,15,7,20,1,20,20,24,"N1F"
102959,0,0,92,0,4,"F",78,59,525,144,120,20,10,24,2,18,18,18,"A1F"
102963,1,10,67,1,4,"F",36,182,1037,268,120,79,23,170,22,12,10,19.0000000000001,"A1E"
102966,0,0,84,0,1,"F",41,185,626,247,122,118,32,541,25,50,23,21,"S2F"
102980,0,0,74,1,2,"F",42,164,617,284,132,15,12,23,2,18,18,16.0000000000001,"N2F"
102982,0,0,84,1,7,"F",36,146,723,305,140,46,12,57,5,17,17,17.0000000000001,"A1F"
102987,1,5,64,1,2,"M",40,220,574,311,120,35,13,44,9,6,5,15,"A4D"
103010,0,0,51,1,5,"F",38,209,457,219,120,33,12,50,5,13,10,16.0000000000001,"A3E"
103023,0,0,76,0,5,"F",33,146,949,320,140,82,13,270,21,25,20,18,"A1F"
103099,0,0,87,1,1,"M",48,173,1644,409,120,68,13,175,8,25,25,17.0000000000001,"A1G"
103103,0,0,86,1,7,"M",42,168,649,386,137,66,12,128,11,20,20,21,"A1F"
103108,0,0,93,1,2,"F",50,137,542,324,120,40,7,47,15,10,10,19.0000000000001,"S2E"
103127,0,0,92,1,1,"F",62,131,1094,186,120,80,19,153,13,20,12,18,"A1E"
103145,0,0,34,1,5,"F",39,209,3189,515,140,47,13,67,8,15,15,18,"A1F"
103198,0,0,50,1,6,"M",43,212,965,433,133,16,10,20,1,20,20,21,"F1F"
103202,0,0,84,0,2,"F",40,127,790,297,153,96,16,327,19,50,50,16.0000000000001,"S3G"
103206,0,0,76,1,2,"F",42,194,393,271,120,48,13,68,6,16,16,21,"A2F"
103215,0,0,64,0,2,"F",35,200,838,398,144,49,13,69,5,20,20,20.0000000000001,"A1F"
103222,0,0,72,0,6,"F",43,178,505,204,120,12,7,20,3,11,4,15,"N3E"
103235,1,20,48,1,6,"F",41,205,623,285,120,14,11,20,1,20,20,17.0000000000001,"F1F"
103262,0,0,68,1,6,"M",43,177,2247,428,131,14,12,20,1,20,20,16.0000000000001,"F1F"
103286,0,0,45,1,4,"M",32,229,715,377,120,31,11,53,4,20,20,24,"A2F"
103291,0,0,52,1,6,"F",37,146,1232,312,139,14,11,25,1,25,25,17.0000000000001,"F1G"
103296,0,0,59,NA,NA,"F",39,153,568,228,120,35,13,71,6,15,15,17.0000000000001,"S2F"
103297,0,0,54,1,7,"M",39,176,1257,508,160,36,14,95,5,25,25,19.0000000000001,"A3G"
103304,0,0,69,1,4,"U",43,176,242,210,120,111,26,277,28,18,17,21,"A1F"
103328,0,0,50,1,5,"M",36,207,1502,217,110,19,14,40,3,20,20,15,"N2E"
103355,0,0,69,1,6,"F",38,271,1713,456,129,24,12,40,3,15,10,18,"A2F"
103357,0,0,69,1,2,"M",53,170,346,113,120,50,7,140,11,18,18,17.0000000000001,"A2F"
103359,0,0,39,1,6,"F",38,220,2489,466,125,18,13,40,3,20,20,15,"N2F"
103381,0,0,37,1,2,"F",42,181,432,258,120,67,13,87,9,20,18,21,"A2F"
103383,0,0,72,0,1,"F",39,273,439,285,120,51,8,75,9,15,15,19.0000000000001,"A2F"
103393,0,0,40,1,4,"F",34,192,732,358,120,33,15,35,4,20,20,19.0000000000001,"A1F"
103404,0,0,75,1,5,"M",44,228,532,249,120,61,13,99,17,9,9,17.0000000000001,"S4D"
103419,0,0,78,1,4,"M",45,190,728,346,121,77,11,124,30,6,4,18,"S3D"
103440,0,0,42,1,5,"M",40,160,802,488,140,29,13,50,2,25,25,24,"A1G"
103472,0,0,62,1,7,"F",39,250,438,191,103,33,12,50,5,15,15,18,"A2F"
103526,0,0,63,1,3,"M",40,226,627,346,120,31,13,82,6,25,25,18,"A2G"
103536,0,0,60,1,4,"F",39,191,2205,348,135,38,12,37,4,20,20,18,"A1F"
103544,0,0,62,1,5,"M",39,130,789,273,134,66,11,137,10,22,22,25.0000000000001,"A1F"
103546,0,0,30,1,6,"F",36,165,619,351,120,26,10,40,3,20,20,26.0000000000001,"A1F"
103553,0,0,82,0,1,"M",42,222,435,291,120,55,9,247,24,15,10,27,"A1E"
103560,0,0,56,1,3,"F",35,173,257,252,120,21,12,20,3,10,10,21,"N3E"
103605,0,0,60,1,5,"M",44,254,1847,646,138,45,12,44,6,15,15,19.0000000000001,"A1F"
103606,0,0,87,NA,NA,NA,42,190,875,310,120,71,15,82,13,13,12,19.0000000000001,"A2E"
103608,0,0,46,0,1,"F",46,150,3585,830,160,50,13,65,6,20,15,21,"A1F"
103615,0,0,75,NA,NA,"M",47,169,474,157,110,81,14,303,28,25,19,16.0000000000001,"S4G"
103629,0,0,73,1,2,"F",43,130,614,273,140,46,7,93,13,10,10,15,"A1E"
103656,0,0,67,NA,NA,"F",46,172,1897,387,140,43,12,91,6,21,21,15,"A1F"
103665,0,0,62,1,4,"F",42,147,778,356,140,14,11,20,1,20,20,17.0000000000001,"F1F"
103673,1,15,68,1,3,"M",43,154,576,163,120,21,10,20,2,15,15,18,"A1F"
103697,0,0,64,0,3,"F",36,162,487,249,120,35,21,73,8,11,3,8.00000000000006,"A4E"
103717,0,0,66,1,2,"M",42,185,314,184,120,52,13,76,6,15,15,18,"A3F"
103746,0,0,75,1,3,"M",43,191,648,290,120,47,13,110,4,30,30,17.0000000000001,"A2G"
103784,0,0,70,1,1,"F",50,164,706,353,120,112,30,266,19,26,20,18,"S2G"
103802,0,0,54,1,5,"M",31,189,617,252,137,16,11,32,2,17,17,15,"N2F"
103825,0,0,45,1,5,"M",45,160,2588,406,120,19,5,55,3,25,25,25.0000000000001,"A1G"
103828,0,0,60,1,7,"F",38,191,1195,502,151,21,9,22,2,17,17,26.0000000000001,"A1F"
103832,0,0,71,0,1,"F",43,184,434,266,120,52,13,95,13,15,10,20.0000000000001,"A2E"
103863,0,0,47,1,7,"F",41,232,562,255,120,25,12,30,4,10,10,18,"A3E"
103876,0,0,48,1,6,"F",41,99,378,104,112,25,12,50,3,20,20,16.0000000000001,"A2F"
103877,0,0,71,1,5,"F",32,185,1709,368,120,111,29,522.33,30,38,20,12,"A3G"
103902,0,0,59,1,6,"M",48,157,960,360,140,52,11,46,16,5,5,19.0000000000001,"S4D"
103909,0,0,39,1,6,"F",42,175,1290,535,160,24,12,55,2,35,35,15,"L1F"
103912,0,0,60,NA,NA,NA,30,206,1011,211,120,14,12,20,1,20,20,16.0000000000001,"F1F"
103916,0,0,58,1,7,"M",64,120,1748,367,128,39,13,132,6,27,20,18,"A1F"
103966,0,0,51,1,6,"F",36,266,715,441,133,57,12,64,11,8,7,15,"A4D"
103970,0,0,89,0,3,"M",33,75,550,232,139,103,20,405,22,30,30,26.0000000000001,"A1G"
103971,0,0,87,0,2,"F",46,178,471,272,120,69,8,200,14,25,25,19.0000000000001,"S3G"
103993,1,25,47,1,4,"M",38,205,749,375,144,44,12,43,4,20,20,18,"A1F"
104031,0,0,64,1,7,"F",45,188,3760,590,160,102,28,166,15,16,11,11.0000000000001,"A1F"
104032,0,0,74,1,4,"M",50,178,793,275,120,20,12,23,3,11,11,17.0000000000001,"N3E"
104040,0,0,44,1,5,"F",41,178,1259,404,136,51,12,100,6,30,30,24,"A1G"
104044,0,0,52,1,7,"M",44,200,1503,791,158,33,12,103,3,50,50,17.0000000000001,"A1G"
104064,0,0,34,1,5,"M",34,289,1430,419,127,40,13,46,4,25,25,19.0000000000001,"A1G"
104078,0,0,84,1,2,"F",34,143,342,225,120,59,13,95,6,25,25,18,"A1G"
104082,0,0,38,0,3,"F",33,151,936,310,123,36,13,50,8,10,10,23.0000000000001,"A4E"
104102,0,0,55,0,4,"M",33,193,964,311,138,72,12,236,16,20,14,17.0000000000001,"A1E"
104104,0,0,87,NA,NA,"F",40,257,821,403,122,123,27,198,32,11,5,15,"S3D"
104112,0,0,62,1,2,"M",49,159,500,220,120,23,11,35,3,20,20,15,"A1E"
104118,0,0,78,1,7,"F",39,128,1167,258,138,30,7,80,8,10,10,21,"A4E"
104123,0,0,81,1,1,"F",39,257,426,141,120,83,15,295,20,20,20,18,"A1F"
104136,0,0,65,1,2,"F",34,179,567,271,120,16,11,50,1,50,50,20.0000000000001,"F1G"
104141,0,0,64,0,3,"M",46,173,258,317,120,55,10,204,25,11,11,24,"A1E"
104150,0,0,69,1,2,"M",31,240,710,189,120,58,10,100,7,20,18,21,"A1F"
104180,0,0,76,NA,NA,"M",46,183,2877,528,140,51,13,160,4,50,50,19.0000000000001,"A1G"
104186,0,0,52,0,5,"F",35,234,1015,428,132,33,12,35,3,15,10,16.0000000000001,"A2F"
104190,0,0,83,0,1,"F",70,72,3500,167,122,58,5,144,14,15,14,24,"A1E"
104194,0,0,73,1,1,"F",48,156,594,346,123,60,11,87,15,10,5,18,"S4D"
104203,0,0,95,0,6,"F",49,117,3922,913,160,72,15,110,7,50,50,17.0000000000001,"A1G"
104208,0,0,68,1,6,"M",50,186,913,418,140,45,10,75,4,25,25,20.0000000000001,"A1G"
104230,0,0,67,1,1,"F",36,260,607,261,140,62,14,86,11,15,15,18,"A1F"
104233,0,0,53,1,2,"M",39,238,1486,475,123,32,12,45,3,20,15,25.0000000000001,"A1F"
104245,0,0,60,1,5,"F",31,186,2079,288,122,65,13,406,27,20,10,18,"A4F"
104247,0,0,72,0,3,"M",39,197,388,266,120,96,30,196,21,15,15,8.00000000000006,"S2F"
104280,0,0,68,1,7,"M",41,266,2786,713,150,52,13,92,7,25,25,17.0000000000001,"A1G"
104284,0,0,85,NA,NA,"M",42,138,738,262,133,119,28,410,46,15,15,23.0000000000001,"A1F"
104295,0,0,70,0,5,"F",38,191,1363,491,140,57,14,91,11,11,11,16.0000000000001,"S2E"
104302,0,0,67,0,1,"M",40,228,672,288,120,16,10,20,1,20,20,21,"F1F"
104305,0,0,91,1,3,"M",46,171,575,262,120,62,11,153,11,20,20,26.0000000000001,"A1F"
104324,0,0,78,0,5,"M",41,192,459,232,120,49,10,49,5,15,15,18,"A1F"
104334,0,0,28,1,7,"F",39,240,1818,453,120,37,12,80,12,13,8,20.0000000000001,"S4D"
104364,0,0,36,0,1,"U",36,242,925,399,140,39,11,70,12,9,7,18,"S3D"
104384,0,0,33,1,4,"F",42,160,674,342,140,68,11,174,21,11,10,24,"A1E"
104395,0,0,78,0,2,"F",45,115,541,199,120,64,13,101,8,25,25,18,"A2G"
104422,0,0,75,1,4,"M",48,203,806,611,158,42,7,77,4,22,15,23.0000000000001,"A1F"
104424,0,0,72,1,7,"F",40,241,2499,430,120,84,30,423,13,100,100,8.00000000000006,"A1G"
104427,0,0,61,1,6,"F",47,177,2722,415,136,26,12,50,2,25,25,24,"A1G"
104486,0,0,68,0,4,"F",41,191,609,250,120,15,12,25,1,25,25,16.0000000000001,"A1G"
104490,0,0,51,0,2,"U",37,224,498,256,120,27,13,50,2,25,25,23.0000000000001,"A1G"
104504,0,0,46,1,6,"M",43,185,3911,724,160,58,22,150,6,25,25,19.0000000000001,"A1G"
104507,1,20,57,1,5,"M",40,167,3039,414,140,13,10,20,1,20,20,17.0000000000001,"F1F"
104512,0,0,76,1,4,"F",45,155,345,278,131,85,14,179,15,20,20,17.0000000000001,"A1F"
